timestamp,temperature,label,lag_1,lag_2,lag_6,rolling_mean_6,rolling_std_6,diff_1,hour,dayofweek
2013-07-05 00:00:00,71.34274211,0,70.64995744,72.18769545,71.37329829,71.60347135333333,0.5650261853910258,0.6927846700000089,0,4
2013-07-05 01:00:00,71.5867281,0,71.34274211,70.64995744,71.7957509,71.56863421999999,0.5571893947663051,0.24398598999999876,1,4
2013-07-05 02:00:00,70.97700116,0,71.5867281,71.34274211,72.09160609999998,71.38286673,0.5332490668663294,-0.6097269400000016,2,4
2013-07-05 03:00:00,70.24388209,0,70.97700116,71.5867281,71.55307612,71.164667725,0.6934584018645795,-0.7331190700000008,3,4
2013-07-05 04:00:00,70.43282627,0,70.24388209,70.97700116,72.18769545,70.87218952833334,0.5253889971380036,0.18894418000000712,4,4
2013-07-05 05:00:00,69.74896285,0,70.43282627,70.24388209,70.64995744,70.72202376333333,0.7010164790552246,-0.6838634200000087,5,4
2013-07-05 06:00:00,68.74938222,0,69.74896285,70.43282627,71.34274211,70.289797115,0.9840959972435654,-0.999580629999997,6,4
2013-07-05 07:00:00,69.35162661,0,68.74938222,69.74896285,71.5867281,69.91728020000001,0.8009675978198136,0.6022443899999956,7,4
2013-07-05 08:00:00,68.85314844,0,69.35162661,68.74938222,70.97700116,69.56330474666667,0.7021853920423473,-0.4984781699999985,8,4
2013-07-05 09:00:00,70.31790951,0,68.85314844,69.35162661,70.24388209,69.57564265,0.7170287455078856,1.4647610700000087,9,4
2013-07-05 10:00:00,70.30055692,0,70.31790951,68.85314844,70.43282627,69.55359775833334,0.6868001436203713,-0.017352590000001555,10,4
2013-07-05 11:00:00,72.53056283,0,70.30055692,70.31790951,69.74896285,70.017197755,1.4066325720535735,2.2300059099999885,11,4
2013-07-05 12:00:00,71.64320692,0,72.53056283,70.30055692,68.74938222,70.49950187166667,1.3808636407672816,-0.8873559099999966,12,4
2013-07-05 13:00:00,72.92223804,0,71.64320692,72.53056283,69.35162661,71.09460377666666,1.5466788440372425,1.279031119999999,13,4
2013-07-05 14:00:00,72.63758833,0,72.92223804,71.64320692,68.85314844,71.72534375833334,1.1773494801186812,-0.2846497099999965,14,4
2013-07-05 15:00:00,72.95903086,0,72.63758833,72.92223804,70.31790951,72.16553065000001,1.0304644288421507,0.3214425299999988,15,4
2013-07-05 16:00:00,72.15222081,0,72.95903086,72.63758833,70.30055692,72.47414129833334,0.5019744296689612,-0.8068100499999957,16,4
2013-07-05 17:00:00,72.16607562,0,72.15222081,72.95903086,72.53056283,72.41339343,0.5156492785016722,0.013854809999997997,17,4
2013-07-05 18:00:00,72.30558574,0,72.16607562,72.15222081,71.64320692,72.52378990000001,0.367364082730716,0.13951011999999707,18,4
2013-07-05 19:00:00,72.3823022,0,72.30558574,72.16607562,72.92223804,72.43380059333333,0.31223428495237837,0.0767164600000001,19,4
2013-07-05 20:00:00,72.61234869,0,72.3823022,72.30558574,72.63758833,72.42959398666667,0.30909385353587826,0.23004649000000654,20,4
2013-07-05 21:00:00,72.77599570000002,0,72.61234869,72.3823022,72.95903086,72.39908812666667,0.2497207042507931,0.16364701000001958,21,4
2013-07-05 22:00:00,71.91696888,0,72.77599570000002,72.61234869,72.15222081,72.35987947166667,0.3079200334061835,-0.8590268200000253,22,4
2013-07-05 23:00:00,71.55368851,0,71.91696888,72.77599570000002,72.16607562,72.25781495333334,0.4525383239463319,-0.36328036999999824,23,4
2013-07-06 00:00:00,71.63096403,0,71.55368851,71.91696888,72.30558574,72.14537800166667,0.5174480257234093,0.0772755200000006,0,5
2013-07-06 01:00:00,70.59673521,0,71.63096403,71.55368851,72.3823022,71.84778350333335,0.7936685459838674,-1.0342288199999956,1,5
2013-07-06 02:00:00,70.85248247,0,70.59673521,71.63096403,72.61234869,71.55447246666667,0.7796697815523546,0.2557472599999926,2,5
2013-07-06 03:00:00,71.08476824,0,70.85248247,70.59673521,72.77599570000002,71.27260122333333,0.5081770371425695,0.23228577000000428,3,5
2013-07-06 04:00:00,70.84723252,0,71.08476824,70.85248247,71.91696888,71.09431183,0.4162272733882961,-0.23753571999999679,4,5
2013-07-06 05:00:00,70.23242259999999,0,70.84723252,71.08476824,71.55368851,70.874100845,0.4705517099608284,-0.6148099200000132,5,5
2013-07-06 06:00:00,70.12823808,0,70.23242259999999,70.84723252,71.63096403,70.62364652000001,0.37794172266977877,-0.10418451999998979,6,5
2013-07-06 07:00:00,69.92923136,0,70.12823808,70.23242259999999,70.59673521,70.51239587833332,0.47358794175472063,-0.19900671999999986,7,5
2013-07-06 08:00:00,69.28574982,0,69.92923136,70.12823808,70.85248247,70.25127377,0.6482778451725394,-0.6434815399999962,8,5
2013-07-06 09:00:00,69.72638712,0,69.28574982,69.92923136,71.08476824,70.02487691666667,0.5243244368403652,0.4406372999999917,9,5
2013-07-06 10:00:00,68.19010253,0,69.72638712,69.28574982,70.84723252,69.58202191833334,0.7599981039030222,-1.536284589999994,10,5
2013-07-06 11:00:00,68.91679541,0,68.19010253,69.72638712,70.23242259999999,69.36275072,0.723741901487884,0.7266928800000017,11,5
2013-07-06 12:00:00,67.26820458,0,68.91679541,68.19010253,70.12823808,68.88607847,1.0056704957981943,-1.6485908300000034,12,5
2013-07-06 13:00:00,66.9649601,0,67.26820458,68.91679541,69.92923136,68.39203326,1.1130956430681995,-0.3032444800000036,13,5
2013-07-06 14:00:00,67.76538379,0,66.9649601,67.26820458,69.28574982,68.13863892166667,1.0395785374394366,0.8004236900000024,14,5
2013-07-06 15:00:00,66.91858576,0,67.76538379,66.9649601,69.72638712,67.67067202833334,0.7819520412364244,-0.8467980300000022,15,5
2013-07-06 16:00:00,67.60522282,0,66.91858576,67.76538379,68.19010253,67.57319207666667,0.7395547959302461,0.6866370599999954,16,5
2013-07-06 17:00:00,67.17661097,0,67.60522282,66.91858576,68.91679541,67.28316133666667,0.3411762467897547,-0.4286118499999958,17,5
2013-07-06 18:00:00,67.99254044,0,67.17661097,67.60522282,67.26820458,67.40388398,0.4466670851682519,0.8159294700000004,18,5
2013-07-06 19:00:00,67.25818019,0,67.99254044,67.17661097,66.9649601,67.45275399500001,0.4029399897386847,-0.7343602499999946,19,5
2013-07-06 20:00:00,66.59407898,0,67.25818019,67.99254044,67.76538379,67.25753652666667,0.4945158055434727,-0.6641012099999983,20,5
2013-07-06 21:00:00,67.86855757,0,66.59407898,67.25818019,66.91858576,67.41586516166666,0.5159032395455805,1.2744785899999869,21,5
2013-07-06 22:00:00,67.2922007,0,67.86855757,66.59407898,67.60522282,67.36369480833334,0.5087016541306622,-0.5763568699999979,22,5
2013-07-06 23:00:00,67.16337656,0,67.2922007,67.86855757,67.17661097,67.36148907333335,0.5097027979175351,-0.12882413999999187,23,5
2013-07-07 00:00:00,66.27568448,0,67.16337656,67.2922007,67.99254044,67.07534641333332,0.5636425759868177,-0.8876920800000079,0,6
2013-07-07 01:00:00,65.96858705,0,66.27568448,67.16337656,67.25818019,66.86041422333334,0.70749951066722,-0.3070974299999989,1,6
2013-07-07 02:00:00,65.31642297,0,65.96858705,66.27568448,66.59407898,66.647471555,0.9532769625369671,-0.6521640799999915,2,6
2013-07-07 03:00:00,65.42912751,0,65.31642297,65.96858705,67.86855757,66.24089987833334,0.8420442770865973,0.11270453999999575,3,6
2013-07-07 04:00:00,66.75098393,0,65.42912751,65.31642297,67.2922007,66.15069708333333,0.7281930897288478,1.3218564200000031,4,6
2013-07-07 05:00:00,64.68391715,0,66.75098393,65.42912751,67.16337656,65.73745384833333,0.7419743529761561,-2.0670667800000047,5,6
2013-07-07 06:00:00,64.56520692,0,64.68391715,66.75098393,66.27568448,65.45237425500001,0.8184715148719455,-0.11871023000000491,6,6
2013-07-07 07:00:00,66.12965686,0,64.56520692,64.68391715,65.96858705,65.47921922333333,0.8411171460205603,1.564449940000003,7,6
2013-07-07 08:00:00,66.09613054,0,66.12965686,64.56520692,65.31642297,65.609170485,0.8706484062729785,-0.03352631999999289,8,6
2013-07-07 09:00:00,64.9748123,0,66.09613054,66.12965686,65.42912751,65.53345128333333,0.9083763191268022,-1.121318240000008,9,6
2013-07-07 10:00:00,64.33478963,0,64.9748123,66.09613054,66.75098393,65.13075223333333,0.7883073702559007,-0.6400226699999934,10,6
2013-07-07 11:00:00,65.54142516,0,64.33478963,64.9748123,64.68391715,65.273670235,0.7685804941313604,1.2066355299999998,11,6
2013-07-07 12:00:00,63.9130944,0,65.54142516,64.33478963,64.56520692,65.164984815,0.9199946837626496,-1.6283307600000043,12,6
2013-07-07 13:00:00,65.00924432,0,63.9130944,65.54142516,66.12965686,64.97824939166667,0.7894799969816985,1.096149919999995,13,6
2013-07-07 14:00:00,64.04781966,0,65.00924432,63.9130944,66.09613054,64.636864245,0.6376788598900698,-0.9614246599999916,14,6
2013-07-07 15:00:00,64.25831852,0,64.04781966,65.00924432,64.9748123,64.51744861499999,0.6287605368757122,0.2104988600000013,15,6
2013-07-07 16:00:00,63.89332373,0,64.25831852,64.04781966,64.33478963,64.443870965,0.6782897032181822,-0.36499479000000434,16,6
2013-07-07 17:00:00,64.14310465,0,63.89332373,64.25831852,65.54142516,64.21081754666666,0.41480993188554055,0.24978091999999918,17,6
2013-07-07 18:00:00,64.17594209,0,64.14310465,63.89332373,63.9130944,64.25462549500001,0.3902303948561671,0.032837440000008655,18,6
2013-07-07 19:00:00,63.1570819,0,64.17594209,64.14310465,65.00924432,63.94593175833334,0.40615273946772257,-1.0188601900000052,19,6
2013-07-07 20:00:00,63.38689893,0,63.1570819,64.17594209,64.04781966,63.835778303333335,0.45915881689092086,0.22981702999999953,20,6
2013-07-07 21:00:00,63.99038726,0,63.38689893,63.1570819,64.25831852,63.79112309333334,0.4213153839449277,0.6034883299999976,21,6
2013-07-07 22:00:00,62.67478854,0,63.99038726,63.38689893,63.89332373,63.588033895,0.6125062928160104,-1.315598719999997,22,6
2013-07-07 23:00:00,64.24663357,0,62.67478854,63.99038726,64.14310465,63.605288715,0.6324054727262425,1.5718450299999986,23,6
2013-07-08 00:00:00,62.48078508,0,64.24663357,62.67478854,64.17594209,63.32276254666667,0.7013729885932403,-1.7658484900000033,0,0
2013-07-08 01:00:00,62.03055446,0,62.48078508,64.24663357,63.1570819,63.13500797333333,0.8820953836589751,-0.45023061999999925,1,0
2013-07-08 02:00:00,63.41156044,0,62.03055446,62.48078508,63.38689893,63.139118225000004,0.8835600915748474,1.3810059800000047,2,0
2013-07-08 03:00:00,61.70510991,0,63.41156044,62.03055446,63.99038726,62.758238666666664,0.9343123275351561,-1.706450530000005,3,0
2013-07-08 04:00:00,62.77513946,0,61.70510991,63.41156044,62.67478854,62.77496381999999,0.9334174795418482,1.070029550000001,4,0
2013-07-08 05:00:00,61.36447611,0,62.77513946,61.70510991,64.24663357,62.29460424333333,0.7477342770255833,-1.41066335,5,0
2013-07-08 06:00:00,61.68984072,0,61.36447611,62.77513946,62.48078508,62.16278018333333,0.7774757698652953,0.32536461000000116,6,0
2013-07-08 07:00:00,62.20048874,0,61.68984072,61.36447611,62.03055446,62.19110256333334,0.7747861916322268,0.5106480199999979,7,0
2013-07-08 08:00:00,62.98280722,0,62.20048874,61.68984072,63.41156044,62.11964369333333,0.6493240836099851,0.7823184800000007,8,0
2013-07-08 09:00:00,64.44813096,0,62.98280722,62.20048874,61.70510991,62.57681386833334,1.104906883662769,1.4653237400000023,9,0
2013-07-08 10:00:00,65.33294727,0,64.44813096,62.98280722,62.77513946,63.00311517,1.5856000502323153,0.884816310000005,10,0
2013-07-08 11:00:00,66.51294379,0,65.33294727,64.44813096,61.36447611,63.86119311666667,1.8860864239988153,1.179996519999989,11,0
2013-07-08 12:00:00,67.88554227,0,66.51294379,65.33294727,61.68984072,64.89381004166667,2.1386649381616323,1.3725984800000077,12,0
2013-07-08 13:00:00,67.22250712,0,67.88554227,66.51294379,62.20048874,65.730813105,1.8349302040709985,-0.6630351499999989,13,0
2013-07-08 14:00:00,68.08885127,0,67.22250712,67.88554227,62.98280722,66.58182044666667,1.449025254385781,0.8663441500000033,14,0
2013-07-08 15:00:00,68.55257476,0,68.08885127,67.22250712,64.44813096,67.26589441333333,1.1850628275346995,0.46372348999999247,15,0
2013-07-08 16:00:00,70.32033392,0,68.55257476,68.08885127,65.33294727,68.09712552166667,1.3015002600247214,1.767759159999997,16,0
2013-07-08 17:00:00,70.48553783,0,70.32033392,68.55257476,66.51294379,68.75922452833333,1.344183444482188,0.16520391000000245,17,0
2013-07-08 18:00:00,72.33830154,0,70.48553783,70.32033392,67.88554227,69.50135107333334,1.8855294416292034,1.852763710000005,18,0
2013-07-08 19:00:00,71.1908248,0,72.33830154,70.48553783,67.22250712,70.16273735333333,1.6007940040787498,-1.1474767400000019,19,0
2013-07-08 20:00:00,70.75989770000002,0,71.1908248,72.33830154,68.08885127,70.60791175833334,1.2392919514995013,-0.4309270999999768,20,0
2013-07-08 21:00:00,70.57075487,0,70.75989770000002,71.1908248,68.55257476,70.94427510999999,0.7452987772461939,-0.18914283000002285,21,0
2013-07-08 22:00:00,68.88572309999999,0,70.57075487,70.75989770000002,70.32033392,70.70517330666667,1.120952012530086,-1.685031770000009,22,0
2013-07-08 23:00:00,68.36836764,0,68.88572309999999,70.57075487,70.48553783,70.35231160833334,1.4797310420631806,-0.5173554599999903,23,0
2013-07-09 00:00:00,68.42198714,0,68.36836764,68.88572309999999,72.33830154,69.69959254166668,1.2785744599866358,0.05361949999999638,0,1
2013-07-09 01:00:00,67.55824354,0,68.42198714,68.36836764,71.1908248,69.09416233166667,1.2912080167201143,-0.8637435999999923,1,1
2013-07-09 02:00:00,66.4884322,0,67.55824354,68.42198714,70.75989770000002,68.382251415,1.3645763440976937,-1.069811340000001,2,1
2013-07-09 03:00:00,66.00939653,0,66.4884322,67.55824354,70.57075487,67.62202502500001,1.1561635647919206,-0.4790356700000018,3,1
2013-07-09 04:00:00,64.88258671,0,66.00939653,66.4884322,68.88572309999999,66.95483562666668,1.4085673743348406,-1.1268098200000054,4,1
2013-07-09 05:00:00,65.79409771,0,64.88258671,66.00939653,68.36836764,66.52579063833333,1.2778945485906503,0.9115110000000044,5,1
2013-07-09 06:00:00,65.69617694,0,65.79409771,64.88258671,68.42198714,66.07148893833333,0.8965968876123281,-0.09792077000000177,6,1
2013-07-09 07:00:00,66.14773729,0,65.69617694,65.79409771,67.55824354,65.83640456333335,0.5446497002148398,0.45156034999999406,7,1
2013-07-09 08:00:00,67.47861967,0,66.14773729,65.69617694,66.4884322,66.00143580833333,0.847529943583137,1.3308823800000056,8,1
2013-07-09 09:00:00,67.43966413,0,67.47861967,66.14773729,66.00939653,66.23981374166667,1.0314095330084176,-0.03895554000000345,9,1
2013-07-09 10:00:00,68.50079012,0,67.43966413,67.47861967,64.88258671,66.84284764333333,1.1319962696442,1.0611259900000078,10,1
2013-07-09 11:00:00,69.93367814,0,68.50079012,67.43966413,65.79409771,67.532777715,1.5494782015995043,1.432888019999993,11,1
2013-07-09 12:00:00,70.66856782,0,69.93367814,68.50079012,65.69617694,68.36150952833333,1.6937362339786575,0.7348896800000091,12,1
2013-07-09 13:00:00,69.43364009999999,0,70.66856782,69.93367814,66.14773729,68.90915999666666,1.3261117885120852,-1.234927720000016,13,1
2013-07-09 14:00:00,70.20645921,0,69.43364009999999,70.66856782,67.47861967,69.36379992,1.1991011001177612,0.7728191100000146,14,1
2013-07-09 15:00:00,70.23002897,0,70.20645921,69.43364009999999,67.43966413,69.82886072666666,0.7667570862846277,0.023569760000000883,15,1
2013-07-09 16:00:00,71.58361231,0,70.23002897,70.20645921,68.50079012,70.34266442500001,0.7308896342446538,1.3535833400000001,16,1
2013-07-09 17:00:00,71.56436778,0,71.58361231,70.23002897,69.93367814,70.61444603166667,0.8429823418313993,-0.019244530000008808,17,1
2013-07-09 18:00:00,71.02917453,0,71.56436778,71.58361231,70.66856782,70.67454715000001,0.8602899320584539,-0.5351932499999918,18,1
2013-07-09 19:00:00,72.831066,0,71.02917453,71.56436778,69.43364009999999,71.24078480000001,0.9886826206631102,1.801891470000001,19,1
2013-07-09 20:00:00,71.13716811,0,72.831066,71.02917453,70.20645921,71.39590295,0.8583709887417693,-1.6938978900000023,20,1
2013-07-09 21:00:00,69.72083178,0,71.13716811,72.831066,70.23002897,71.31103675166666,1.0087012867221332,-1.4163363300000071,21,1
2013-07-09 22:00:00,69.17560647,0,69.72083178,71.13716811,71.58361231,70.90970244500001,1.3120016103486214,-0.5452253099999922,22,1
2013-07-09 23:00:00,69.31959282,0,69.17560647,69.72083178,71.56436778,70.53557328500001,1.4047609957768585,0.1439863499999916,23,1
2013-07-10 00:00:00,68.81260454,0,69.31959282,69.17560647,71.02917453,70.16614495333333,1.5344629438362531,-0.5069882800000016,0,2
2013-07-10 01:00:00,68.55716829,0,68.81260454,69.31959282,72.831066,69.45382866833333,0.918206666166174,-0.25543624999998826,1,2
2013-07-10 02:00:00,67.73062887,0,68.55716829,68.81260454,71.13716811,68.88607212833334,0.6953011355935794,-0.8265394200000031,2,2
2013-07-10 03:00:00,67.80815335,0,67.73062887,68.55716829,69.72083178,68.56729239,0.6741780822587284,0.0775244799999939,3,2
2013-07-10 04:00:00,66.93277621,0,67.80815335,67.73062887,69.17560647,68.19348734666667,0.8643837450134165,-0.8753771399999977,4,2
2013-07-10 05:00:00,65.84066557,0,66.93277621,67.80815335,69.31959282,67.61366613833333,1.0941935173545685,-1.0921106400000014,5,2
2013-07-10 06:00:00,66.15467548,0,65.84066557,66.93277621,68.81260454,67.17067796166667,1.0488151952768336,0.3140099099999958,6,2
2013-07-10 07:00:00,65.78125301,0,66.15467548,65.84066557,68.55716829,66.708025415,0.9191222509924288,-0.3734224699999942,7,2
2013-07-10 08:00:00,67.33388757,0,65.78125301,66.15467548,67.73062887,66.641901865,0.8418646243954688,1.5526345600000013,8,2
2013-07-10 09:00:00,67.3485843,0,67.33388757,65.78125301,67.80815335,66.56530702333333,0.7277000959318028,0.01469672999999716,9,2
2013-07-10 10:00:00,69.75301970000001,0,67.3485843,67.33388757,66.93277621,67.035347605,1.5065581146073679,2.404435400000011,10,2
2013-07-10 11:00:00,69.90438916,0,69.75301970000001,67.3485843,65.84066557,67.71263487,1.7550163991840388,0.15136945999998375,11,2
2013-07-10 12:00:00,70.59424483,0,69.90438916,69.75301970000001,66.15467548,68.452563095,1.8969390416561478,0.68985567,12,2
2013-07-10 13:00:00,70.05946788,0,70.59424483,69.90438916,65.78125301,69.16559890666667,1.4413614150736196,-0.5347769499999941,13,2
2013-07-10 14:00:00,71.02625542,0,70.05946788,70.59424483,67.33388757,69.78099354833334,1.282359270571198,0.9667875399999986,14,2
2013-07-10 15:00:00,71.56116588,0,71.02625542,70.05946788,67.3485843,70.48309047833332,0.7095047115362949,0.5349104600000061,15,2
2013-07-10 16:00:00,70.98303947,0,71.56116588,71.02625542,69.75301970000001,70.68809377333334,0.6295668710451939,-0.5781264100000101,16,2
2013-07-10 17:00:00,71.78059711,0,70.98303947,71.56116588,69.90438916,71.00079509833334,0.62840275831914,0.797557640000008,17,2
2013-07-10 18:00:00,73.40419990000002,0,71.78059711,70.98303947,70.59424483,71.46912094333334,1.119780967041172,1.623602790000021,18,2
2013-07-10 19:00:00,71.60391994,0,73.40419990000002,71.78059711,70.05946788,71.72652962,0.8835203133302459,-1.8002799600000259,19,2
2013-07-10 20:00:00,70.48045714,0,71.60391994,73.40419990000002,71.02625542,71.63556324,0.9915345779973362,-1.1234627999999987,20,2
2013-07-10 21:00:00,69.48780075,0,70.48045714,71.60391994,71.56116588,71.29000238500001,1.327145735482569,-0.9926563899999934,21,2
2013-07-10 22:00:00,69.37470081,0,69.48780075,70.48045714,70.98303947,71.02194594166667,1.545937085859898,-0.11309994000001211,22,2
2013-07-10 23:00:00,68.66754682,0,69.37470081,69.48780075,71.78059711,70.50310422666666,1.749403935329481,-0.7071539899999948,23,2
2013-07-11 00:00:00,69.05640228,0,68.66754682,69.37470081,73.40419990000002,69.77847129000001,1.0796391715729798,0.38885546000000204,0,3
2013-07-11 01:00:00,69.28118591,0,69.05640228,68.66754682,71.60391994,69.39134895166667,0.6072810634835887,0.22478363000000456,1,3
2013-07-11 02:00:00,68.00921159,0,69.28118591,69.05640228,70.48045714,68.97947469333333,0.5568224246351874,-1.2719743199999982,2,3
2013-07-11 03:00:00,68.57902651,0,68.00921159,69.28118591,69.48780075,68.82801232,0.5127522456931981,0.5698149199999989,3,3
2013-07-11 04:00:00,66.49549932,0,68.57902651,68.00921159,69.37470081,68.34814540500001,1.007441251956445,-2.0835271900000123,4,3
2013-07-11 05:00:00,66.7500451,0,66.49549932,68.57902651,68.66754682,68.02856178500001,1.1759076971107092,0.25454578000000083,5,3
2013-07-11 06:00:00,66.42304923,0,66.7500451,66.49549932,69.05640228,67.58966961,1.2065861754606961,-0.3269958699999904,6,3
2013-07-11 07:00:00,67.52779448,0,66.42304923,66.7500451,69.28118591,67.29743770500001,0.8842460307868546,1.1047452499999935,7,3
2013-07-11 08:00:00,67.89346899,0,67.52779448,66.42304923,68.00921159,67.27814727166667,0.8667010694851093,0.36567451000000517,8,3
2013-07-11 09:00:00,69.1011507,0,67.89346899,67.52779448,68.57902651,67.36516797,1.03358336041086,1.2076817100000028,9,3
2013-07-11 10:00:00,70.51575503,0,69.1011507,67.89346899,66.49549932,68.03521058833333,1.5373747372803894,1.4146043299999889,10,3
2013-07-11 11:00:00,71.51359764,0,70.51575503,69.1011507,66.7500451,68.82913601166666,1.9226661746673015,0.9978426100000064,11,3
2013-07-11 12:00:00,70.78913828,0,71.51359764,70.51575503,66.42304923,69.55681752,1.634531071689256,-0.7244593599999973,12,3
2013-07-11 13:00:00,70.92408975,0,70.78913828,71.51359764,67.52779448,70.12286673166666,1.355617034084166,0.13495146999999008,13,3
2013-07-11 14:00:00,71.43667911,0,70.92408975,70.78913828,67.89346899,70.71340175166667,0.8777228185857808,0.5125893600000069,14,3
2013-07-11 15:00:00,72.77048744,0,71.43667911,70.92408975,69.1011507,71.324957875,0.8050129756665353,1.3338083299999965,15,3
2013-07-11 16:00:00,72.18360109,0,72.77048744,71.43667911,70.51575503,71.60293221833332,0.7561838358438097,-0.5868863500000003,16,3
2013-07-11 17:00:00,72.2317116,0,72.18360109,72.77048744,71.51359764,71.72261787833334,0.7950477807808263,0.04811051000000077,17,3
2013-07-11 18:00:00,72.14511125,0,72.2317116,72.18360109,70.78913828,71.94861337333333,0.6574462068730068,-0.08660034999999766,18,3
2013-07-11 19:00:00,72.66568122,0,72.14511125,72.2317116,70.92408975,72.23887861833333,0.4733268937814896,0.5205699699999968,19,3
2013-07-11 20:00:00,71.74663208,0,72.66568122,72.14511125,71.43667911,72.29053744666666,0.3749566742828943,-0.9190491399999985,20,3
2013-07-11 21:00:00,71.47523835,0,71.74663208,72.66568122,72.77048744,72.07466259833333,0.41417664299513984,-0.2713937299999998,21,3
2013-07-11 22:00:00,70.17998073,0,71.47523835,71.74663208,72.18360109,71.74072587166667,0.8679378803505511,-1.295257620000001,22,3
2013-07-11 23:00:00,70.01828427,0,70.17998073,71.47523835,72.2317116,71.37182131666667,1.0654365755185624,-0.1616964600000017,23,3
2013-07-12 00:00:00,69.63409091,0,70.01828427,70.17998073,72.14511125,70.95331792666666,1.1871507573070834,-0.3841933599999976,0,4
2013-07-12 01:00:00,69.24166979,0,69.63409091,70.01828427,72.66568122,70.382649355,1.0089806921982807,-0.3924211199999945,1,4
2013-07-12 02:00:00,69.44746561,0,69.24166979,69.63409091,71.74663208,69.99945494333333,0.8029074923256244,0.20579581999999164,2,4
2013-07-12 03:00:00,69.56135461,0,69.44746561,69.24166979,71.47523835,69.68047432,0.3540637277283739,0.11388900000000035,3,4
2013-07-12 04:00:00,67.43148423,0,69.56135461,69.44746561,70.17998073,69.22239157,0.9139164680282793,-2.12987038,4,4
2013-07-12 05:00:00,67.27588501,0,67.43148423,69.56135461,70.01828427,68.76532502666667,1.1025606741280187,-0.15559921999999915,5,4
2013-07-12 06:00:00,67.64302314,0,67.27588501,67.43148423,69.63409091,68.43348039833333,1.0883273791757404,0.36713813000000073,6,4
2013-07-12 07:00:00,67.11633221,0,67.64302314,67.27588501,69.24166979,68.07925746833332,1.1181366977000842,-0.5266909300000009,7,4
2013-07-12 08:00:00,68.58615434,0,67.11633221,67.64302314,69.44746561,67.93570559,0.949995415006051,1.4698221299999972,8,4
2013-07-12 09:00:00,68.54878335,0,68.58615434,67.11633221,69.56135461,67.76694371333333,0.6441587723761778,-0.03737098999999944,9,4
2013-07-12 10:00:00,69.78361434,0,68.54878335,68.58615434,67.43148423,68.15896539833334,1.0106477094008905,1.234830990000006,10,4
2013-07-12 11:00:00,70.13666468,0,69.78361434,68.54878335,67.27588501,68.63576201,1.172561076076748,0.3530503399999958,11,4
2013-07-12 12:00:00,71.79856679999997,0,70.13666468,69.78361434,67.64302314,69.32835261999999,1.6133326094099836,1.6619021199999793,12,4
2013-07-12 13:00:00,72.95326709,0,71.79856679999997,70.13666468,67.11633221,70.3011751,1.7653826609506966,1.1547002900000223,13,4
2013-07-12 14:00:00,73.38358272,0,72.95326709,71.79856679999997,68.58615434,71.10074649666666,1.9134750438051182,0.4303156300000097,14,4
