timestamp,temperature,label,lag_1,lag_2,lag_6,rolling_mean_6,rolling_std_6,diff_1,hour,dayofweek,pred_ocsvm,ocsvm_score
2013-07-05 04:00:00,70.43282627,0,70.24388209,70.97700116,72.18769545,70.87218952833334,0.5253889971380036,0.1889441800000071,4,4,0,4.896255359301048
2013-07-05 05:00:00,69.74896285,0,70.43282627,70.24388209,70.64995744,70.72202376333333,0.7010164790552246,-0.6838634200000087,5,4,0,5.124743129852377
2013-07-05 06:00:00,68.74938222,0,69.74896285,70.43282627,71.34274211,70.289797115,0.9840959972435654,-0.999580629999997,6,4,0,5.1156647963987325
2013-07-05 07:00:00,69.35162661,0,68.74938222,69.74896285,71.5867281,69.91728020000001,0.8009675978198136,0.6022443899999956,7,4,0,5.18907473869526
2013-07-05 08:00:00,68.85314844,0,69.35162661,68.74938222,70.97700116,69.56330474666667,0.7021853920423473,-0.4984781699999985,8,4,0,5.288801215346026
2013-07-05 09:00:00,70.31790951,0,68.85314844,69.35162661,70.24388209,69.57564265,0.7170287455078856,1.4647610700000089,9,4,0,4.918129157852479
2013-07-05 10:00:00,70.30055692,0,70.31790951,68.85314844,70.43282627,69.55359775833334,0.6868001436203713,-0.0173525900000015,10,4,0,5.413660998962826
2013-07-05 11:00:00,72.53056283,0,70.30055692,70.31790951,69.74896285,70.017197755,1.4066325720535735,2.2300059099999885,11,4,0,4.363466492789276
2013-07-05 12:00:00,71.64320692,0,72.53056283,70.30055692,68.74938222,70.49950187166667,1.3808636407672816,-0.8873559099999966,12,4,0,4.922968141087594
2013-07-05 13:00:00,72.92223804,0,71.64320692,72.53056283,69.35162661,71.09460377666666,1.5466788440372423,1.279031119999999,13,4,0,4.640741136188808
2013-07-05 14:00:00,72.63758833,0,72.92223804,71.64320692,68.85314844,71.72534375833334,1.1773494801186812,-0.2846497099999965,14,4,0,5.0797048091247605
2013-07-05 15:00:00,72.95903086,0,72.63758833,72.92223804,70.31790951,72.16553065000001,1.0304644288421507,0.3214425299999988,15,4,0,5.280900081733399
2013-07-05 16:00:00,72.15222081,0,72.95903086,72.63758833,70.30055692,72.47414129833334,0.5019744296689612,-0.8068100499999957,16,4,0,4.890455760932156
2013-07-05 17:00:00,72.16607562,0,72.15222081,72.95903086,72.53056283,72.41339343,0.5156492785016722,0.0138548099999979,17,4,0,5.05630446191782
2013-07-05 18:00:00,72.30558574,0,72.16607562,72.15222081,71.64320692,72.52378990000001,0.367364082730716,0.139510119999997,18,4,0,4.698789948810857
2013-07-05 19:00:00,72.3823022,0,72.30558574,72.16607562,72.92223804,72.43380059333333,0.3122342849523783,0.0767164600000001,19,4,0,4.484364812846478
2013-07-05 20:00:00,72.61234869,0,72.3823022,72.30558574,72.63758833,72.42959398666667,0.3090938535358782,0.2300464900000065,20,4,0,4.380256638077025
2013-07-05 21:00:00,72.77599570000002,0,72.61234869,72.3823022,72.95903086,72.39908812666667,0.2497207042507931,0.1636470100000195,21,4,0,4.147337580179609
2013-07-05 22:00:00,71.91696888,0,72.77599570000002,72.61234869,72.15222081,72.35987947166667,0.3079200334061835,-0.8590268200000253,22,4,0,4.079507591624021
2013-07-05 23:00:00,71.55368851,0,71.91696888,72.77599570000002,72.16607562,72.25781495333334,0.4525383239463319,-0.3632803699999982,23,4,0,4.312639642383695
2013-07-06 00:00:00,71.63096403,0,71.55368851,71.91696888,72.30558574,72.14537800166667,0.5174480257234093,0.0772755200000006,0,5,0,4.383291735628939
2013-07-06 01:00:00,70.59673521,0,71.63096403,71.55368851,72.3823022,71.84778350333335,0.7936685459838674,-1.0342288199999956,1,5,0,4.4153243257611265
2013-07-06 02:00:00,70.85248247,0,70.59673521,71.63096403,72.61234869,71.55447246666667,0.7796697815523546,0.2557472599999926,2,5,0,4.6937770820908655
2013-07-06 03:00:00,71.08476824,0,70.85248247,70.59673521,72.77599570000002,71.27260122333333,0.5081770371425695,0.2322857700000042,3,5,0,4.593346489534642
2013-07-06 04:00:00,70.84723252,0,71.08476824,70.85248247,71.91696888,71.09431183,0.4162272733882961,-0.2375357199999967,4,5,0,4.598792730867062
2013-07-06 05:00:00,70.23242259999999,0,70.84723252,71.08476824,71.55368851,70.874100845,0.4705517099608284,-0.6148099200000132,5,5,0,4.666632747079643
2013-07-06 06:00:00,70.12823808,0,70.23242259999999,70.84723252,71.63096403,70.62364652000001,0.3779417226697787,-0.1041845199999897,6,5,0,4.650086278541597
2013-07-06 07:00:00,69.92923136,0,70.12823808,70.23242259999999,70.59673521,70.51239587833332,0.4735879417547206,-0.1990067199999998,7,5,0,4.894167929350317
2013-07-06 08:00:00,69.28574982,0,69.92923136,70.12823808,70.85248247,70.25127377,0.6482778451725394,-0.6434815399999962,8,5,0,5.018053192271043
2013-07-06 09:00:00,69.72638712,0,69.28574982,69.92923136,71.08476824,70.02487691666667,0.5243244368403652,0.4406372999999917,9,5,0,4.953672508159751
2013-07-06 10:00:00,68.19010253,0,69.72638712,69.28574982,70.84723252,69.58202191833334,0.7599981039030222,-1.536284589999994,10,5,0,4.635207488109404
2013-07-06 11:00:00,68.91679541,0,68.19010253,69.72638712,70.23242259999999,69.36275072,0.723741901487884,0.7266928800000017,11,5,0,5.099659894930866
2013-07-06 12:00:00,67.26820458,0,68.91679541,68.19010253,70.12823808,68.88607847,1.0056704957981943,-1.6485908300000034,12,5,0,4.660257773115449
2013-07-06 13:00:00,66.9649601,0,67.26820458,68.91679541,69.92923136,68.39203326,1.1130956430681995,-0.3032444800000036,13,5,0,5.105976249166681
2013-07-06 14:00:00,67.76538379,0,66.9649601,67.26820458,69.28574982,68.13863892166667,1.0395785374394366,0.8004236900000024,14,5,0,5.093289010713986
2013-07-06 15:00:00,66.91858576,0,67.76538379,66.9649601,69.72638712,67.67067202833334,0.7819520412364244,-0.8467980300000022,15,5,0,4.987536709648759
2013-07-06 16:00:00,67.60522282,0,66.91858576,67.76538379,68.19010253,67.57319207666667,0.7395547959302461,0.6866370599999954,16,5,0,5.131374479480602
2013-07-06 17:00:00,67.17661097,0,67.60522282,66.91858576,68.91679541,67.28316133666667,0.3411762467897547,-0.4286118499999958,17,5,0,4.4922113288064125
2013-07-06 18:00:00,67.99254044,0,67.17661097,67.60522282,67.26820458,67.40388398,0.4466670851682519,0.8159294700000004,18,5,0,4.6061907889459315
2013-07-06 19:00:00,67.25818019,0,67.99254044,67.17661097,66.9649601,67.45275399500001,0.4029399897386847,-0.7343602499999946,19,5,0,4.45559509126674
2013-07-06 20:00:00,66.59407898,0,67.25818019,67.99254044,67.76538379,67.25753652666667,0.4945158055434727,-0.6641012099999983,20,5,0,4.543751609062966
2013-07-06 21:00:00,67.86855757,0,66.59407898,67.25818019,66.91858576,67.41586516166666,0.5159032395455805,1.2744785899999869,21,5,0,4.21785420259572
2013-07-06 22:00:00,67.2922007,0,67.86855757,66.59407898,67.60522282,67.36369480833334,0.5087016541306622,-0.5763568699999979,22,5,0,4.364210688108216
2013-07-06 23:00:00,67.16337656,0,67.2922007,67.86855757,67.17661097,67.36148907333335,0.5097027979175351,-0.1288241399999918,23,5,0,4.336700798430715
2013-07-07 00:00:00,66.27568448,0,67.16337656,67.2922007,67.99254044,67.07534641333332,0.5636425759868177,-0.8876920800000079,0,6,0,3.944667894853161
2013-07-07 01:00:00,65.96858705,0,66.27568448,67.16337656,67.25818019,66.86041422333334,0.70749951066722,-0.3070974299999989,1,6,0,4.31700082322261
2013-07-07 02:00:00,65.31642297,0,65.96858705,66.27568448,66.59407898,66.647471555,0.9532769625369673,-0.6521640799999915,2,6,0,4.377539177829581
2013-07-07 03:00:00,65.42912751,0,65.31642297,65.96858705,67.86855757,66.24089987833334,0.8420442770865973,0.1127045399999957,3,6,0,4.49071916588811
2013-07-07 04:00:00,66.75098393,0,65.42912751,65.31642297,67.2922007,66.15069708333333,0.7281930897288478,1.3218564200000031,4,6,0,4.198079500735689
2013-07-07 05:00:00,64.68391715,0,66.75098393,65.42912751,67.16337656,65.73745384833333,0.7419743529761561,-2.0670667800000047,5,6,0,3.7545433932893335
2013-07-07 06:00:00,64.56520692,0,64.68391715,66.75098393,66.27568448,65.45237425500001,0.8184715148719455,-0.1187102300000049,6,6,0,4.810917839814145
2013-07-07 07:00:00,66.12965686,0,64.56520692,64.68391715,65.96858705,65.47921922333333,0.8411171460205603,1.564449940000003,7,6,0,4.34136300855082
2013-07-07 08:00:00,66.09613054,0,66.12965686,64.56520692,65.31642297,65.609170485,0.8706484062729785,-0.0335263199999928,8,6,0,4.972590278902956
2013-07-07 09:00:00,64.9748123,0,66.09613054,66.12965686,65.42912751,65.53345128333333,0.9083763191268022,-1.121318240000008,9,6,0,4.766864089721901
2013-07-07 10:00:00,64.33478963,0,64.9748123,66.09613054,66.75098393,65.13075223333333,0.7883073702559007,-0.6400226699999934,10,6,0,4.945868309215957
2013-07-07 11:00:00,65.54142516,0,64.33478963,64.9748123,64.68391715,65.273670235,0.7685804941313604,1.2066355299999998,11,6,0,4.760139712225776
2013-07-07 12:00:00,63.9130944,0,65.54142516,64.33478963,64.56520692,65.164984815,0.9199946837626496,-1.6283307600000043,12,6,0,4.504329507792604
2013-07-07 13:00:00,65.00924432,0,63.9130944,65.54142516,66.12965686,64.97824939166667,0.7894799969816985,1.096149919999995,13,6,0,4.783862547544814
2013-07-07 14:00:00,64.04781966,0,65.00924432,63.9130944,66.09613054,64.636864245,0.6376788598900698,-0.9614246599999916,14,6,0,4.798610585715388
2013-07-07 15:00:00,64.25831852,0,64.04781966,65.00924432,64.9748123,64.51744861499999,0.6287605368757122,0.2104988600000013,15,6,0,5.037714017997037
2013-07-07 16:00:00,63.89332373,0,64.25831852,64.04781966,64.33478963,64.443870965,0.6782897032181822,-0.3649947900000043,16,6,0,5.071977084393394
2013-07-07 17:00:00,64.14310465,0,63.89332373,64.25831852,65.54142516,64.21081754666666,0.4148099318855405,0.2497809199999991,17,6,0,4.602398215001816
2013-07-07 18:00:00,64.17594209,0,64.14310465,63.89332373,63.9130944,64.25462549500001,0.3902303948561671,0.0328374400000086,18,6,0,4.570880546379022
2013-07-07 19:00:00,63.1570819,0,64.17594209,64.14310465,65.00924432,63.94593175833334,0.4061527394677225,-1.0188601900000052,19,6,0,4.268901437872612
2013-07-07 20:00:00,63.38689893,0,63.1570819,64.17594209,64.04781966,63.835778303333335,0.4591588168909208,0.2298170299999995,20,6,0,4.523479539726669
2013-07-07 21:00:00,63.99038726,0,63.38689893,63.1570819,64.25831852,63.79112309333334,0.4213153839449277,0.6034883299999976,21,6,0,4.2506195804142175
2013-07-07 22:00:00,62.67478854,0,63.99038726,63.38689893,63.89332373,63.588033895,0.6125062928160104,-1.315598719999997,22,6,0,4.1826138584369
2013-07-07 23:00:00,64.24663357,0,62.67478854,63.99038726,64.14310465,63.605288715,0.6324054727262425,1.5718450299999986,23,6,0,3.76137203039089
2013-07-08 00:00:00,62.48078508,0,64.24663357,62.67478854,64.17594209,63.32276254666667,0.7013729885932403,-1.765848490000003,0,0,1,3.7216257231445486
2013-07-08 01:00:00,62.03055446,0,62.48078508,64.24663357,63.1570819,63.13500797333333,0.8820953836589751,-0.4502306199999992,1,0,0,4.5104283528248015
2013-07-08 02:00:00,63.41156044,0,62.03055446,62.48078508,63.38689893,63.139118225,0.8835600915748474,1.3810059800000047,2,0,0,4.356441485134442
2013-07-08 03:00:00,61.70510991,0,63.41156044,62.03055446,63.99038726,62.75823866666666,0.934312327535156,-1.706450530000005,3,0,0,4.001084700707664
2013-07-08 04:00:00,62.77513946,0,61.70510991,63.41156044,62.67478854,62.77496381999999,0.9334174795418482,1.070029550000001,4,0,0,4.617584760921124
2013-07-08 05:00:00,61.36447611,0,62.77513946,61.70510991,64.24663357,62.29460424333333,0.7477342770255833,-1.41066335,5,0,0,4.235732014264549
2013-07-08 06:00:00,61.68984072,0,61.36447611,62.77513946,62.48078508,62.16278018333333,0.7774757698652953,0.3253646100000011,6,0,0,4.849352362334758
2013-07-08 07:00:00,62.20048874,0,61.68984072,61.36447611,62.03055446,62.19110256333334,0.7747861916322268,0.5106480199999979,7,0,0,4.842050738999131
2013-07-08 08:00:00,62.98280722,0,62.20048874,61.68984072,63.41156044,62.11964369333333,0.6493240836099851,0.7823184800000007,8,0,0,4.6737364193209805
2013-07-08 09:00:00,64.44813096,0,62.98280722,62.20048874,61.70510991,62.57681386833334,1.104906883662769,1.4653237400000023,9,0,0,4.52859009926266
2013-07-08 10:00:00,65.33294727,0,64.44813096,62.98280722,62.77513946,63.00311517,1.585600050232315,0.884816310000005,10,0,0,4.545887286737775
2013-07-08 11:00:00,66.51294379,0,65.33294727,64.44813096,61.36447611,63.86119311666667,1.8860864239988155,1.179996519999989,11,0,0,4.324738312206312
2013-07-08 12:00:00,67.88554227,0,66.51294379,65.33294727,61.68984072,64.89381004166667,2.1386649381616323,1.3725984800000075,12,0,0,4.304002150125162
2013-07-08 13:00:00,67.22250712,0,67.88554227,66.51294379,62.20048874,65.730813105,1.8349302040709985,-0.6630351499999989,13,0,0,4.20434333594498
2013-07-08 14:00:00,68.08885127,0,67.22250712,67.88554227,62.98280722,66.58182044666667,1.449025254385781,0.8663441500000033,14,0,0,4.367714728698697
2013-07-08 15:00:00,68.55257476,0,68.08885127,67.22250712,64.44813096,67.26589441333333,1.1850628275346995,0.4637234899999924,15,0,0,4.614032662653972
2013-07-08 16:00:00,70.32033392,0,68.55257476,68.08885127,65.33294727,68.09712552166667,1.3015002600247214,1.767759159999997,16,0,0,4.035166508064454
2013-07-08 17:00:00,70.48553783,0,70.32033392,68.55257476,66.51294379,68.75922452833333,1.344183444482188,0.1652039100000024,17,0,0,4.54515781330453
2013-07-08 18:00:00,72.33830154,0,70.48553783,70.32033392,67.88554227,69.50135107333334,1.8855294416292037,1.852763710000005,18,0,0,3.7218901177450228
2013-07-08 19:00:00,71.1908248,0,72.33830154,70.48553783,67.22250712,70.16273735333333,1.6007940040787498,-1.147476740000002,19,0,0,4.327965481836877
2013-07-08 20:00:00,70.75989770000002,0,71.1908248,72.33830154,68.08885127,70.60791175833334,1.239291951499501,-0.4309270999999768,20,0,0,4.460938336532782
2013-07-08 21:00:00,70.57075487,0,70.75989770000002,71.1908248,68.55257476,70.94427510999999,0.7452987772461939,-0.1891428300000228,21,0,0,4.34801285359387
2013-07-08 22:00:00,68.88572309999999,0,70.57075487,70.75989770000002,70.32033392,70.70517330666667,1.120952012530086,-1.685031770000009,22,0,0,4.315698704035145
2013-07-08 23:00:00,68.36836764,0,68.88572309999999,70.57075487,70.48553783,70.35231160833334,1.4797310420631806,-0.5173554599999903,23,0,0,4.209306248505333
2013-07-09 00:00:00,68.42198714,0,68.36836764,68.88572309999999,72.33830154,69.69959254166668,1.2785744599866358,0.0536194999999963,0,1,0,4.160140043980872
2013-07-09 01:00:00,67.55824354,0,68.42198714,68.36836764,71.1908248,69.09416233166667,1.2912080167201143,-0.8637435999999923,1,1,0,4.452104029594719
2013-07-09 02:00:00,66.4884322,0,67.55824354,68.42198714,70.75989770000002,68.382251415,1.3645763440976937,-1.069811340000001,2,1,0,4.5300756087014244
2013-07-09 03:00:00,66.00939653,0,66.4884322,67.55824354,70.57075487,67.62202502500001,1.1561635647919206,-0.4790356700000018,3,1,0,4.658951833324037
2013-07-09 04:00:00,64.88258671,0,66.00939653,66.4884322,68.88572309999999,66.95483562666668,1.4085673743348406,-1.1268098200000054,4,1,0,4.7365151562509
2013-07-09 05:00:00,65.79409771,0,64.88258671,66.00939653,68.36836764,66.52579063833333,1.2778945485906503,0.9115110000000044,5,1,0,4.782482283937089
2013-07-09 06:00:00,65.69617694,0,65.79409771,64.88258671,68.42198714,66.07148893833333,0.8965968876123281,-0.0979207700000017,6,1,0,5.099079521283411
2013-07-09 07:00:00,66.14773729,0,65.69617694,65.79409771,67.55824354,65.83640456333335,0.5446497002148398,0.451560349999994,7,1,0,4.936886842445861
2013-07-09 08:00:00,67.47861967,0,66.14773729,65.69617694,66.4884322,66.00143580833333,0.847529943583137,1.3308823800000056,8,1,0,4.950529242626765
2013-07-09 09:00:00,67.43966413,0,67.47861967,66.14773729,66.00939653,66.23981374166667,1.0314095330084176,-0.0389555400000034,9,1,0,5.390380968301651
2013-07-09 10:00:00,68.50079012,0,67.43966413,67.47861967,64.88258671,66.84284764333333,1.1319962696442,1.0611259900000078,10,1,0,5.024081847590912
2013-07-09 11:00:00,69.93367814,0,68.50079012,67.43966413,65.79409771,67.532777715,1.5494782015995043,1.432888019999993,11,1,0,4.7781859426566875
2013-07-09 12:00:00,70.66856782,0,69.93367814,68.50079012,65.69617694,68.36150952833333,1.6937362339786577,0.7348896800000091,12,1,0,4.781506687412276
2013-07-09 13:00:00,69.43364009999999,0,70.66856782,69.93367814,66.14773729,68.90915999666666,1.3261117885120852,-1.234927720000016,13,1,0,4.984098018334871
2013-07-09 14:00:00,70.20645921,0,69.43364009999999,70.66856782,67.47861967,69.36379992,1.1991011001177612,0.7728191100000146,14,1,0,5.005682571276222
2013-07-09 15:00:00,70.23002897,0,70.20645921,69.43364009999999,67.43966413,69.82886072666666,0.7667570862846277,0.0235697600000008,15,1,0,5.112304692729659
2013-07-09 16:00:00,71.58361231,0,70.23002897,70.20645921,68.50079012,70.34266442500001,0.7308896342446538,1.35358334,16,1,0,4.532511590528186
2013-07-09 17:00:00,71.56436778,0,71.58361231,70.23002897,69.93367814,70.61444603166667,0.8429823418313993,-0.0192445300000088,17,1,0,5.098327628178985
2013-07-09 18:00:00,71.02917453,0,71.56436778,71.58361231,70.66856782,70.67454715000001,0.8602899320584539,-0.5351932499999918,18,1,0,5.110617578731626
2013-07-09 19:00:00,72.831066,0,71.02917453,71.56436778,69.43364009999999,71.24078480000001,0.9886826206631102,1.801891470000001,19,1,0,4.166971339503241
2013-07-09 20:00:00,71.13716811,0,72.831066,71.02917453,70.20645921,71.39590295,0.8583709887417693,-1.6938978900000023,20,1,0,4.508991424666166
2013-07-09 21:00:00,69.72083178,0,71.13716811,72.831066,70.23002897,71.31103675166666,1.0087012867221332,-1.4163363300000071,21,1,0,4.6411386722035
2013-07-09 22:00:00,69.17560647,0,69.72083178,71.13716811,71.58361231,70.90970244500001,1.3120016103486214,-0.5452253099999922,22,1,0,4.611914240267363
2013-07-09 23:00:00,69.31959282,0,69.17560647,69.72083178,71.56436778,70.53557328500001,1.4047609957768583,0.1439863499999916,23,1,0,4.282789013382991
2013-07-10 00:00:00,68.81260454,0,69.31959282,69.17560647,71.02917453,70.16614495333333,1.5344629438362531,-0.5069882800000016,0,2,0,4.520437772374356
2013-07-10 01:00:00,68.55716829,0,68.81260454,69.31959282,72.831066,69.45382866833333,0.918206666166174,-0.2554362499999882,1,2,0,4.526611892439515
2013-07-10 02:00:00,67.73062887,0,68.55716829,68.81260454,71.13716811,68.88607212833334,0.6953011355935794,-0.8265394200000031,2,2,0,4.6575285325798665
2013-07-10 03:00:00,67.80815335,0,67.73062887,68.55716829,69.72083178,68.56729239,0.6741780822587284,0.0775244799999939,3,2,0,4.959189336627297
2013-07-10 04:00:00,66.93277621,0,67.80815335,67.73062887,69.17560647,68.19348734666667,0.8643837450134165,-0.8753771399999977,4,2,0,5.136964370043134
2013-07-10 05:00:00,65.84066557,0,66.93277621,67.80815335,69.31959282,67.61366613833333,1.0941935173545685,-1.0921106400000014,5,2,0,5.132339033100248
2013-07-10 06:00:00,66.15467548,0,65.84066557,66.93277621,68.81260454,67.17067796166667,1.0488151952768336,0.3140099099999958,6,2,0,5.300788388656508
2013-07-10 07:00:00,65.78125301,0,66.15467548,65.84066557,68.55716829,66.708025415,0.9191222509924288,-0.3734224699999942,7,2,0,5.4385079793031865
2013-07-10 08:00:00,67.33388757,0,65.78125301,66.15467548,67.73062887,66.641901865,0.8418646243954688,1.552634560000001,8,2,0,4.986961732642061
2013-07-10 09:00:00,67.3485843,0,67.33388757,65.78125301,67.80815335,66.56530702333333,0.7277000959318028,0.0146967299999971,9,2,0,5.503672761221788
2013-07-10 10:00:00,69.75301970000001,0,67.3485843,67.33388757,66.93277621,67.035347605,1.506558114607368,2.404435400000011,10,2,0,4.596137296312969
2013-07-10 11:00:00,69.90438916,0,69.75301970000001,67.3485843,65.84066557,67.71263487,1.7550163991840388,0.1513694599999837,11,2,0,5.042764437540098
2013-07-10 12:00:00,70.59424483,0,69.90438916,69.75301970000001,66.15467548,68.452563095,1.896939041656148,0.68985567,12,2,0,4.936513943638132
2013-07-10 13:00:00,70.05946788,0,70.59424483,69.90438916,65.78125301,69.16559890666667,1.4413614150736196,-0.5347769499999941,13,2,0,5.101783909036539
2013-07-10 14:00:00,71.02625542,0,70.05946788,70.59424483,67.33388757,69.78099354833334,1.282359270571198,0.9667875399999986,14,2,0,5.06723415384709
2013-07-10 15:00:00,71.56116588,0,71.02625542,70.05946788,67.3485843,70.48309047833332,0.7095047115362949,0.5349104600000061,15,2,0,5.02806039864123
2013-07-10 16:00:00,70.98303947,0,71.56116588,71.02625542,69.75301970000001,70.68809377333334,0.6295668710451939,-0.5781264100000101,16,2,0,5.2180931865566444
2013-07-10 17:00:00,71.78059711,0,70.98303947,71.56116588,69.90438916,71.00079509833334,0.62840275831914,0.797557640000008,17,2,0,4.957316167978058
2013-07-10 18:00:00,73.40419990000002,0,71.78059711,70.98303947,70.59424483,71.46912094333334,1.119780967041172,1.623602790000021,18,2,0,4.59497490209863
2013-07-10 19:00:00,71.60391994,0,73.40419990000002,71.78059711,70.05946788,71.72652962,0.8835203133302459,-1.800279960000026,19,2,0,4.59875306604814
2013-07-10 20:00:00,70.48045714,0,71.60391994,73.40419990000002,71.02625542,71.63556324,0.9915345779973362,-1.1234627999999989,20,2,0,4.933016653277908
2013-07-10 21:00:00,69.48780075,0,70.48045714,71.60391994,71.56116588,71.29000238500001,1.327145735482569,-0.9926563899999934,21,2,0,4.8244707114342935
2013-07-10 22:00:00,69.37470081,0,69.48780075,70.48045714,70.98303947,71.02194594166667,1.545937085859898,-0.1130999400000121,22,2,0,4.558674023218834
2013-07-10 23:00:00,68.66754682,0,69.37470081,69.48780075,71.78059711,70.50310422666666,1.749403935329481,-0.7071539899999948,23,2,0,4.309812528909353
2013-07-11 00:00:00,69.05640228,0,68.66754682,69.37470081,73.40419990000002,69.77847129000001,1.0796391715729798,0.388855460000002,0,3,0,4.327129330481646
2013-07-11 01:00:00,69.28118591,0,69.05640228,68.66754682,71.60391994,69.39134895166667,0.6072810634835887,0.2247836300000045,1,3,0,4.622095736312957
2013-07-11 02:00:00,68.00921159,0,69.28118591,69.05640228,70.48045714,68.97947469333333,0.5568224246351874,-1.2719743199999982,2,3,0,4.461830624287777
2013-07-11 03:00:00,68.57902651,0,68.00921159,69.28118591,69.48780075,68.82801232,0.5127522456931981,0.5698149199999989,3,3,0,4.809150739797026
2013-07-11 04:00:00,66.49549932,0,68.57902651,68.00921159,69.37470081,68.34814540500001,1.007441251956445,-2.0835271900000123,4,3,0,4.500749664939507
2013-07-11 05:00:00,66.7500451,0,66.49549932,68.57902651,68.66754682,68.02856178500001,1.1759076971107092,0.2545457800000008,5,3,0,5.252447769510939
2013-07-11 06:00:00,66.42304923,0,66.7500451,66.49549932,69.05640228,67.58966961,1.206586175460696,-0.3269958699999904,6,3,0,5.354594439534824
2013-07-11 07:00:00,67.52779448,0,66.42304923,66.7500451,69.28118591,67.29743770500001,0.8842460307868546,1.1047452499999937,7,3,0,5.17059539439277
2013-07-11 08:00:00,67.89346899,0,67.52779448,66.42304923,68.00921159,67.27814727166667,0.8667010694851093,0.3656745100000051,8,3,0,5.59253768712859
2013-07-11 09:00:00,69.1011507,0,67.89346899,67.52779448,68.57902651,67.36516797,1.03358336041086,1.2076817100000028,9,3,0,5.311331591068699
2013-07-11 10:00:00,70.51575503,0,69.1011507,67.89346899,66.49549932,68.03521058833333,1.5373747372803894,1.4146043299999889,10,3,0,4.928369084292875
2013-07-11 11:00:00,71.51359764,0,70.51575503,69.1011507,66.7500451,68.82913601166666,1.9226661746673013,0.9978426100000064,11,3,0,4.7843372670074436
2013-07-11 12:00:00,70.78913828,0,71.51359764,70.51575503,66.42304923,69.55681752,1.634531071689256,-0.7244593599999973,12,3,0,4.872070600866607
